Hostname, Application Class, Instance, Parameter, Thresholds, Alarm Email, Warning Email, Blackout Period
120_62_243_43-3181,NT_PROCESS_GROUP,ptx_rp_group,PROCActiveProcessCount,ALARM if value is not equal to 1 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,Sun 06:00--16:00<br>Sun 00:00--21:00<br>Sat 17:00--23:59<br>
120_62_243_43-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,ALARM if value is not equal to 0 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,Sun 06:00--16:00<br>Sun 00:00--21:00<br>Sat 17:00--23:59<br>
120_62_243_43-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,ALARM if value is not equal to 0 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,Sun 06:00--16:00<br>Sun 00:00--21:00<br>Sat 17:00--23:59<br>
120_62_243_43-3181,NT_PROCESS_GROUP,ur_group,PROCActiveProcessCount,ALARM if value is not equal to 2 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,Sun 06:00--16:00<br>Sun 00:00--21:00<br>Sat 17:00--23:59<br>
120_62_243_43-3181,NT_PROCESS_GROUP,w32rtr_group,PROCActiveProcessCount,ALARM if value is not equal to 1 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,naomi.perlustri@gmail.com am000322@eds.com 9054343599@paging.rogers.com michael.mason@eds.com sam.rotundo@eds.com vincent.ng@gm.com robert.benko@eds.com jomo.hanley@eds.com misagh.mavaddat@eds.com omar.cabello@eds.com oshwa_patrol@yahoo.com,Sun 06:00--16:00<br>Sun 00:00--21:00<br>Sat 17:00--23:59<br>
CLCS00036-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,Sat 03:00--23:59<br>Sun 00:00--23:59<br>
CLCS00036-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,Sat 03:00--23:59<br>Sun 00:00--23:59<br>
CLCS00036-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,naomi.perlustri@gmail.com 5869746860@alphapage.myairmail.com don.frederick@eds.com,Sat 03:00--23:59<br>Sun 00:00--23:59<br>
FWAS029-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com ken.swales@eds.com,naomi.perlustri@gmail.com ken.swales@eds.com,NONE
FWAS029-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com ken.swales@eds.com,naomi.perlustri@gmail.com ken.swales@eds.com,NONE
FWAS029-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com ken.swales@eds.com,naomi.perlustri@gmail.com ken.swales@eds.com,NONE
JANSAGENT1-3181,NT_PROCESS_GROUP,AgentMdt_group,PROCActiveProcessCount,ALARM if value is not equal to 1 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT1-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT1-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT1-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT2-3181,NT_PROCESS_GROUP,AgentMdt_group,PROCActiveProcessCount,ALARM if value is not equal to 1 <BR>Cycle time is 1.03 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT2-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.03 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT2-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.03 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT2-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.03 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT3-3181,NT_PROCESS_GROUP,AgentMdt_group,PROCActiveProcessCount,ALARM if value is not equal to 1 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT3-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT3-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
JANSAGENT3-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,naomi.perlustri@gmail.com bryan.thorson@eds.com ryan.coleman@eds.com 6082086374@page.nextel.com 6082086375@page.nextel.com,Fri 03:00--23:59<br>Mon 00:00--04:00<br>Sat 00:00--23:59<br>Sun 00:00--23:59<br>Thu 03:00--05:00<br>Tue 03:00--05:00<br>Wed 03:00--05:00<br>
morsfgcs-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,NONE
morsfgcs-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,NONE
morsfgcs-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com 9376047297@messaging.nextel.com.naomi.perlustri@gmail.com don.frederick@eds.com,NONE
morsscram-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscram-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscram-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com heather.gilley@eds.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscran-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscran-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscran-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1.02 minutes,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,naomi.perlustri@gmail.com kevin.kauffmann@eds.com greg.wimsatt@eds.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscrzz-3181,NT_PROCESS_GROUP,drwtsn32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscrzz-3181,NT_PROCESS_GROUP,regedit_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
morsscrzz-3181,NT_PROCESS_GROUP,regedt32_group,PROCActiveProcessCount,<BR>ALARM if value is between 1 and 100 <BR>Cycle time is 1 minutes,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,naomi.perlustri@gmail.com keith.welsh@eds.com 9376047143@messaging.nextel.com ken.shaw@eds.com 9376047297@messaging.nextel.com don.frederick@eds.com,Sat 01:00--23:59<br>Sun 00:00--16:30<br>
